"year","price_in_euro","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","color_blue","color_silver","color_red","color_grey","color_black","color_white"
2001,1790,75,1,1,6.6,190000,1,0,0,0,0,0
2001,850,105,1,1,6.9,203700,1,0,0,0,0,0
2001,1890,75,1,1,6.8,209000,1,0,0,0,0,0
2001,1200,75,1,1,6.6,177000,1,0,0,0,0,0
2001,2900,75,1,1,6.8,217879,1,0,0,0,0,0
2001,1950,75,1,1,6.6,196000,1,0,0,0,0,0
2001,2500,116,1,1,7.9,251500,1,0,0,0,0,0
2001,4200,102,0,1,8,112500,1,0,0,0,0,0
2001,4999,90,1,0,5,143493,1,0,0,0,0,0
2001,5000,116,1,1,7.9,151000,1,0,0,0,0,0
2001,3890,102,0,1,8.4,112400,1,0,0,0,0,0
2001,2650,116,1,1,7.9,189455,1,0,0,0,0,0
2001,800,75,1,1,6.6,231000,1,0,0,0,0,0
2001,1600,75,1,1,6.6,176000,1,0,0,0,0,0
2001,1750,75,1,1,6.6,176000,1,0,0,0,0,0
2001,1699,75,1,1,6.6,214000,1,0,0,0,0,0
2001,2650,75,1,1,6.6,210000,1,0,0,0,0,0
2001,1900,75,1,1,6.6,176000,1,0,0,0,0,0
2001,1650,75,1,1,6.6,203000,1,0,0,0,0,0
2001,2999,75,1,1,6.8,94000,1,0,0,0,0,0
2001,790,75,1,1,6.6,170000,1,0,0,0,0,0
2001,1800,68,1,0,5.1,270000,1,0,0,0,0,0
2001,7790,131,0,0,6.5,109000,1,0,0,0,0,0
2001,4000,105,1,1,6.9,147402,1,0,0,0,0,0
2001,850,90,1,0,4.9,298500,1,0,0,0,0,0
2001,3000,116,1,1,7.9,186000,1,0,0,0,0,0
2001,600,105,0,1,6.9,260000,1,0,0,0,0,0
2001,1890,105,1,1,6.9,149000,1,0,0,0,0,0
2001,4450,105,1,1,7.2,114450,1,0,0,0,0,0
2001,1399,75,1,1,6.6,184000,1,0,0,0,0,0
2001,2200,75,1,1,6.8,173147,1,0,0,0,0,0
2001,1500,75,1,1,6.6,160000,0,0,0,0,1,0
2001,4000,170,1,1,8.7,240000,0,0,0,0,1,0
2001,1900,75,1,1,6.8,142000,0,0,0,0,1,0
2001,1450,105,1,1,6.9,195000,0,0,0,0,1,0
2001,2000,75,1,1,6.6,175000,0,0,0,0,1,0
2001,2950,75,1,1,6.6,191000,0,0,0,0,1,0
2001,2299,75,1,1,6.6,161000,0,0,0,0,1,0
2001,2650,75,1,1,6.6,151000,0,0,0,0,1,0
2001,1590,75,1,1,6.8,220000,0,0,0,0,1,0
2001,1990,75,1,1,6.8,246900,0,0,0,0,1,0
2001,2500,75,1,1,6.6,135500,0,0,0,0,1,0
2001,2490,75,1,1,6.8,237921,0,0,0,0,1,0
2001,9990,90,1,0,5.3,42900,0,0,0,0,1,0
2001,1900,75,1,1,6.6,190175,0,0,0,0,1,0
2001,2199,105,1,1,6.9,189556,0,0,0,0,1,0
2001,5600,102,0,1,8,115600,0,0,0,0,1,0
2001,1200,75,1,1,6.6,179000,0,0,0,0,1,0
2001,1950,105,1,1,6.9,218000,0,0,0,0,1,0
2001,10975,116,1,1,7.8,58656,0,0,0,0,1,0
2001,1850,75,1,1,6.6,207732,0,0,0,0,1,0
2001,670,75,1,1,6.8,203085,0,0,0,0,1,0
2001,3999,116,1,1,7.9,179987,0,0,0,0,1,0
2001,990,75,1,1,6.8,205000,0,1,0,0,0,0
2001,3990,150,1,1,8,223000,0,1,0,0,0,0
2001,2800,105,1,1,6.9,131000,0,1,0,0,0,0
2001,3490,102,0,1,8,108000,0,1,0,0,0,0
2001,2299,116,1,0,5.1,349000,0,1,0,0,0,0
2001,9999,204,1,1,10.8,142000,0,1,0,0,0,0
2001,3699,105,1,1,6.9,195000,0,1,0,0,0,0
2001,2200,116,1,1,8.3,260000,0,1,0,0,0,0
2001,1550,75,1,1,6.6,235000,0,1,0,0,0,0
2001,2500,75,1,1,6.6,97000,0,1,0,0,0,0
2001,1600,75,1,1,6.8,240000,0,1,0,0,0,0
2001,2290,75,1,1,6.6,109850,0,1,0,0,0,0
2001,2999,75,1,1,6.6,146000,0,1,0,0,0,0
2001,999,75,1,1,6.6,187905,0,1,0,0,0,0
2001,2450,75,1,1,6.6,142000,0,1,0,0,0,0
2001,1950,75,1,1,6.6,155729,0,1,0,0,0,0
2001,1100,105,1,1,6.9,201000,0,1,0,0,0,0
2001,1800,110,1,0,4.9,299898,0,1,0,0,0,0
2001,2700,75,1,1,6.6,235637,0,1,0,0,0,0
