"brand","model","year","price_in_euro","transmission_type","fuel_type","mileage_in_km"
"ford","Ford Focus","2018",13995,"Manual","Diesel",109300
"ford","Ford Focus","2018",28900,"Manual","Diesel",91154
"ford","Ford Focus","2018",10990,"Manual","Diesel",108000
"ford","Ford Focus","2018",17549,"Manual","Diesel",68130
"ford","Ford Focus","2018",10780,"Manual","Diesel",149799
"ford","Ford Focus","2018",10690,"Manual","Diesel",109500
"ford","Ford Focus","2018",14940,"Manual","Diesel",67074
"ford","Ford Focus","2018",15390,"Manual","Diesel",73401
"ford","Ford Focus","2018",15000,"Manual","Diesel",58000
"ford","Ford Focus","2018",15900,"Manual","Diesel",82100
"ford","Ford Focus","2018",12250,"Manual","Diesel",97400
"ford","Ford Focus","2018",11370,"Manual","Diesel",119561
"ford","Ford Focus","2018",15900,"Manual","Diesel",60000
"ford","Ford Focus","2018",16890,"Manual","Diesel",85175
"ford","Ford Focus","2018",13790,"Manual","Diesel",96000
"ford","Ford Focus","2018",14450,"Manual","Diesel",69900
"ford","Ford Focus","2018",18040,"Manual","Diesel",70150
"ford","Ford Focus","2018",16690,"Manual","Diesel",112401
"ford","Ford Focus","2018",15749,"Manual","Diesel",72450
"ford","Ford Focus","2018",11250,"Manual","Diesel",138252
"ford","Ford Focus","2018",11480,"Manual","Diesel",117160
"ford","Ford Focus","2018",16790,"Manual","Diesel",39267
"ford","Ford Focus","2018",19300,"Manual","Diesel",79000
"ford","Ford Focus","2018",12999,"Manual","Diesel",58547
"ford","Ford Focus","2018",14990,"Manual","Diesel",81480
"ford","Ford Focus","2018",10900,"Manual","Diesel",139263
"ford","Ford Focus","2018",12770,"Manual","Diesel",105711
"ford","Ford Focus","2018",14840,"Manual","Diesel",88000
"ford","Ford Focus","2018",36500,"Manual","Diesel",174000
"ford","Ford Focus","2018",15999,"Manual","Diesel",130000
"ford","Ford Focus","2018",15749,"Manual","Diesel",79450
"ford","Ford Focus","2018",16220,"Manual","Diesel",67561
"ford","Ford Focus","2018",14000,"Manual","Diesel",75282
"ford","Ford Focus","2018",14980,"Manual","Diesel",39000
"ford","Ford Focus","2018",14490,"Manual","Diesel",46250
"ford","Ford Focus","2018",12971,"Manual","Diesel",60000
"ford","Ford Focus","2018",13990,"Manual","Diesel",46000
"ford","Ford Focus","2018",14690,"Manual","Diesel",38400
"ford","Ford Focus","2018",14690,"Manual","Diesel",37300
"ford","Ford Focus","2018",11998,"Manual","Diesel",40000
"ford","Ford Focus","2018",13983,"Manual","Diesel",37700
"ford","Ford Focus","2018",14900,"Manual","Diesel",49500
"ford","Ford Focus","2018",13499,"Manual","Diesel",64500
"ford","Ford Focus","2018",12200,"Manual","Diesel",108700
"ford","Ford Focus","2018",15890,"Manual","Diesel",86000
"ford","Ford Focus","2018",12999,"Manual","Diesel",34800
"ford","Ford Focus","2018",13990,"Manual","Diesel",64319
"ford","Ford Focus","2018",16988,"Manual","Diesel",40000
"ford","Ford Focus","2018",13900,"Manual","Diesel",69500
"ford","Ford Focus","2018",14940,"Manual","Diesel",76267
"ford","Ford Focus","2018",16885,"Manual","Diesel",162000
"ford","Ford Focus","2018",14000,"Manual","Diesel",75282
"ford","Ford Focus","2018",11000,"Manual","Diesel",152000
"ford","Ford Focus","2018",14490,"Manual","Diesel",60000
"ford","Ford Focus","2018",15499,"Manual","Diesel",26491
"ford","Ford Focus","2018",10990,"Manual","Diesel",105899
"ford","Ford Focus","2018",10990,"Manual","Diesel",112522
"ford","Ford Focus","2018",11990,"Manual","Diesel",90656
"ford","Ford Focus","2018",14990,"Manual","Diesel",53248
"ford","Ford Focus","2018",10990,"Manual","Diesel",46370
"ford","Ford Focus","2018",14900,"Manual","Diesel",86000
"ford","Ford Focus","2018",11495,"Manual","Diesel",113000
"ford","Ford Focus","2018",11495,"Manual","Diesel",116000
"ford","Ford Focus","2018",12990,"Manual","Diesel",74470
"ford","Ford Focus","2018",16990,"Manual","Diesel",76968
"ford","Ford Focus","2018",11495,"Manual","Diesel",115000
"ford","Ford Focus","2018",11880,"Manual","Diesel",107000
"ford","Ford Focus","2018",10680,"Manual","Diesel",82100
"ford","Ford Focus","2018",14990,"Manual","Diesel",24300
"ford","Ford Focus","2018",14990,"Manual","Diesel",55418
