"year","price_in_euro","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","color_blue","color_silver","color_red","color_grey","color_black","color_white"
2020,19950,120,1,0,4.6,58751,0,1,0,0,0,0
2020,23990,190,0,0,4.9,81021,0,1,0,0,0,0
2020,21990,150,0,0,4.9,73004,0,1,0,0,0,0
2020,17390,150,0,0,4.9,131722,0,1,0,0,0,0
2020,33985,190,0,0,6,25100,0,1,0,0,0,0
2020,14979,150,0,0,5.1,149950,0,1,0,0,0,0
2020,20988,188,0,1,5.7,47412,0,1,0,0,0,0
2020,25999,150,1,0,4.6,48380,0,1,0,0,0,0
2020,19980,150,0,0,4.9,85000,0,1,0,0,0,0
2020,25330,150,0,0,4.6,32249,0,1,0,0,0,0
2020,20150,120,1,0,4.6,58751,0,1,0,0,0,0
2020,20990,150,0,0,5.1,105655,0,0,0,0,0,1
2020,19490,190,0,0,4.9,130289,0,0,0,0,0,1
2020,19999,190,0,0,4.7,160000,0,0,0,0,0,1
2020,27990,190,0,0,4.7,52377,0,0,0,0,0,1
2020,25990,190,0,0,4.7,73451,0,0,0,0,0,1
2020,16988,150,0,0,5.1,96100,0,0,0,0,0,1
2020,16870,190,0,0,5,101362,0,0,0,0,0,1
2020,25990,190,0,0,5,33000,0,0,0,0,0,1
2020,33990,190,0,0,5.1,46460,0,0,0,0,0,1
2020,13190,150,0,0,4.9,176095,0,0,0,0,0,1
2021,25000,150,0,0,4.8,52000,0,0,0,0,0,0
2021,35490,190,0,0,5,13390,1,0,0,0,0,0
2021,30640,188,0,1,4.3,22410,1,0,0,0,0,0
2021,30440,188,0,1,4.3,22410,1,0,0,0,0,0
2021,29640,150,1,0,4.8,29020,1,0,0,0,0,0
2021,32850,188,0,1,4.3,20000,1,0,0,0,0,0
2021,31950,190,0,0,4.8,20425,1,0,0,0,0,0
2021,27670,150,1,0,5.8,20940,1,0,0,0,0,0
2021,31740,188,0,1,4.3,28230,1,0,0,0,0,0
2021,32840,150,1,0,4.6,19378,0,0,0,1,0,0
2021,33990,150,0,0,4.9,20371,0,0,0,1,0,0
2021,33440,188,0,1,4.5,15990,0,0,0,1,0,0
2021,35490,190,0,0,5,18945,0,0,0,1,0,0
2021,42600,190,0,0,5.2,7000,0,0,0,1,0,0
2021,34990,190,0,0,5,18276,0,0,0,1,0,0
2021,29990,150,1,0,4.6,21947,0,0,0,1,0,0
2021,32840,150,1,0,4.6,26339,0,0,1,0,0,0
2021,30180,188,0,1,4.5,37882,0,0,1,0,0,0
2021,25950,140,0,1,4.3,18473,0,0,1,0,0,0
2021,36290,190,0,0,4.8,30734,0,0,1,0,0,0
2021,34990,150,1,0,4.5,24738,0,0,1,0,0,0
2021,29990,150,1,0,5.8,49560,0,0,1,0,0,0
2021,31990,150,0,0,6,24500,0,0,1,0,0,0
2021,36490,190,0,0,4.8,30734,0,0,1,0,0,0
2021,34990,150,1,0,5.8,24172,0,0,1,0,0,0
2021,26980,150,1,0,4.8,29630,0,0,0,0,1,0
2021,36190,190,0,0,4.9,18990,0,0,0,0,1,0
2021,60400,150,0,0,4.9,13810,0,0,0,0,1,0
2021,33990,190,0,0,5,21735,0,0,0,0,1,0
2021,25185,150,1,0,4.4,15000,0,0,0,0,1,0
2021,29990,150,1,0,4.6,18719,0,0,0,0,1,0
2021,35960,190,0,0,5.3,17470,0,1,0,0,0,0
2021,36890,190,0,0,5.3,17010,0,1,0,0,0,0
2021,32440,150,0,0,6,27500,0,1,0,0,0,0
2021,32150,150,1,0,4.5,12068,0,1,0,0,0,0
2021,24975,150,1,0,4.5,12068,0,1,0,0,0,0
2021,22990,150,1,0,4.5,18374,0,1,0,0,0,0
2021,22300,150,0,0,4.9,52936,0,1,0,0,0,0
2021,28800,150,1,0,4.5,39800,0,0,0,0,0,1
2021,25890,150,1,0,4.5,66400,0,0,0,0,0,1
2021,27990,150,1,0,4.5,31500,0,0,0,0,0,1
2022,34180,188,0,1,4.5,16280,0,0,0,1,0,0
2022,28824,140,0,1,4.3,11604,0,0,0,0,1,0
2022,25950,140,0,1,4.3,19662,0,1,0,0,0,0
2023,16850,150,0,0,5.1,108000,0,0,0,0,1,0
