"year","price_in_euro","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","color_blue","color_silver","color_red","color_grey","color_black","color_white"
2006,3490,60,1,1,6.1,83000,1,0,0,0,0,0
2006,2200,68,1,0,4.5,133782,1,0,0,0,0,0
2006,3500,60,1,1,5.9,71498,1,0,0,0,0,0
2006,1870,75,1,1,6.1,165500,1,0,0,0,0,0
2006,3400,80,0,1,6.1,91000,1,0,0,0,0,0
2006,5499,60,1,1,5.9,91700,1,0,0,0,0,0
2006,950,80,1,1,6.2,98450,1,0,0,0,0,0
2006,5480,60,1,1,5.9,180000,1,0,0,0,0,0
2006,1750,69,1,1,6.2,143000,1,0,0,0,0,0
2006,7980,80,1,1,6.2,83404,1,0,0,0,0,0
2006,2800,60,1,1,5.9,199000,1,0,0,0,0,0
2006,1650,69,1,1,6.1,163000,1,0,0,0,0,0
2006,2650,75,1,1,6.9,102480,1,0,0,0,0,0
2006,1900,69,1,1,6.1,180000,1,0,0,0,0,0
2006,1650,80,1,1,6.2,201756,1,0,0,0,0,0
2006,3000,60,1,1,5.9,113000,1,0,0,0,0,0
2006,2499,60,1,1,6.2,181600,1,0,0,0,0,0
2006,2000,69,1,1,6.1,164000,0,0,0,1,0,0
2006,3520,69,1,1,6.1,59480,0,0,0,1,0,0
2006,2500,60,1,1,6.2,140000,0,0,0,1,0,0
2006,2900,60,1,1,5.9,114000,0,0,0,1,0,0
2006,2400,69,1,1,6.2,145189,0,0,0,0,1,0
2006,2990,75,1,1,6.1,136440,0,0,0,0,1,0
2006,2499,69,1,1,6.2,163500,0,0,0,0,1,0
2006,3500,69,1,1,6.1,68250,0,0,0,0,1,0
2006,2150,69,1,1,6.1,190000,0,0,0,0,1,0
2006,2500,80,1,1,6.5,180000,0,0,0,0,1,0
2006,2250,80,1,1,6.2,177827,0,0,0,0,1,0
2006,2990,60,1,1,5.9,111000,0,0,0,0,1,0
2006,2800,69,1,1,6.1,158000,0,0,0,0,1,0
2006,3500,69,1,1,6.5,113100,0,0,0,0,1,0
2006,650,60,1,1,6.2,250000,0,0,0,0,1,0
2006,3100,69,1,1,6.2,119550,0,0,0,0,1,0
2006,1750,60,1,1,6.2,215000,0,0,0,0,1,0
2006,2600,69,1,1,6.5,154744,0,1,0,0,0,0
2006,599,69,1,1,6.2,226187,0,1,0,0,0,0
2006,2499,80,0,1,6.1,172000,0,1,0,0,0,0
2006,2500,60,1,1,6.1,143000,0,1,0,0,0,0
2006,3950,80,1,1,6.4,130514,0,1,0,0,0,0
2006,3450,60,1,1,5.9,80000,0,1,0,0,0,0
2006,2700,80,1,1,6.5,149942,0,1,0,0,0,0
2006,1899,69,1,1,6.1,168300,0,1,0,0,0,0
