"year","price_in_euro","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","color_blue","color_silver","color_red","color_grey","color_black","color_white","k_group"
2013,7700,125,1,1,5,125000,0,0,0,0,0,1,3
2013,6490,101,1,1,4.8,133275,0,0,0,0,0,1,3
2013,8600,101,1,1,4.7,84000,0,0,0,0,0,1,3
2013,7490,125,1,1,5.1,122170,0,0,0,0,0,1,3
2013,5495,105,1,1,6,216000,0,0,0,0,0,1,1
2013,5750,140,1,0,4.9,276000,0,0,0,0,0,1,1
2013,9499,125,1,1,5.1,99409,0,0,0,0,0,1,3
2013,7350,101,1,1,4.8,138509,0,0,0,0,0,1,3
2013,11480,250,1,1,7.2,100000,0,0,0,0,0,1,3
2013,8999,150,1,1,5.9,105289,0,0,0,0,0,1,3
2013,6700,101,1,1,4.8,73998,0,0,0,0,0,1,2
2013,11400,250,1,1,7.2,169000,0,0,0,0,0,1,3
2013,6800,101,1,1,4.8,90848,0,0,0,0,0,1,3
2013,12399,140,1,0,4.9,288000,0,0,0,0,0,1,1
2013,5990,95,1,0,4.5,214000,0,0,0,0,0,1,1
2013,4990,95,1,0,4.5,225400,0,0,0,0,0,1,1
2013,5999,125,1,1,5.1,114800,0,0,0,0,0,1,3
2013,6990,101,1,1,4.8,126000,0,0,0,0,0,1,3
2013,4998,105,1,0,3.7,158000,0,0,0,0,0,1,3
2013,6500,101,1,1,4.8,126445,0,0,0,0,0,1,3
2014,4299,101,1,1,4.8,115302,1,0,0,0,0,0,3
2014,9890,125,1,1,5,74897,1,0,0,0,0,0,2
2014,9950,125,1,1,5,95600,1,0,0,0,0,0,3
2014,4999,101,1,1,4.8,100000,1,0,0,0,0,0,3
2014,8600,125,1,1,5,89000,1,0,0,0,0,0,3
2014,13690,86,1,1,6,37194,1,0,0,0,0,0,2
2014,11500,101,1,1,4.8,87100,1,0,0,0,0,0,3
2014,8499,101,1,1,4.8,102085,1,0,0,0,0,0,3
2014,10980,125,1,1,4.8,99190,1,0,0,0,0,0,3
2014,11640,125,1,1,4.8,99440,1,0,0,0,0,0,3
2014,10950,116,1,0,4.2,120310,1,0,0,0,0,0,3
2014,14890,250,1,1,7.2,112899,1,0,0,0,0,0,3
2014,6300,116,1,0,4.2,181500,1,0,0,0,0,0,1
2014,8499,101,1,1,4.7,135000,1,0,0,0,0,0,3
2014,16200,250,1,1,7.2,79000,1,0,0,0,0,0,2
2014,5899,105,1,0,3.4,172673,1,0,0,0,0,0,3
2014,7790,101,1,1,4.8,85000,1,0,0,0,0,0,3
2014,7990,125,1,1,5.1,122242,1,0,0,0,0,0,3
2014,5200,116,1,0,4.2,225000,0,0,0,1,0,0,1
2014,7999,125,1,1,4.8,114000,0,0,0,1,0,0,3
2014,6990,116,0,0,5.2,200000,0,0,0,1,0,0,1
2014,14760,150,1,1,5.9,31606,0,0,0,1,0,0,2
2014,4999,101,1,1,4.8,94733,0,0,0,1,0,0,3
2014,13490,150,0,0,4.4,76000,0,0,0,1,0,0,2
2014,7500,125,1,1,5.1,90000,0,0,0,1,0,0,3
2014,9900,116,0,0,5.2,105000,0,0,0,1,0,0,3
2014,8890,140,1,0,4.9,149597,0,0,0,1,0,0,3
2014,6900,125,1,1,4.8,157500,0,0,0,1,0,0,3
2014,12350,150,1,1,5.6,99500,0,0,0,1,0,0,3
2014,9210,101,1,1,4.8,62835,0,0,0,1,0,0,2
2014,10990,125,1,1,5.1,77263,0,0,0,1,0,0,2
2014,10950,140,0,0,4.9,136000,0,0,0,1,0,0,3
2014,13690,150,1,1,5.6,106720,0,0,0,1,0,0,3
2014,10190,125,1,1,5,103740,0,0,0,1,0,0,3
2014,10140,125,1,1,5.1,103798,0,0,0,1,0,0,3
2014,10190,125,1,1,5.1,103798,0,0,0,1,0,0,3
2014,5990,101,1,1,4.8,139000,0,0,0,1,0,0,3
2014,3999,105,1,0,3.4,300000,0,0,0,1,0,0,1
2014,13970,150,1,1,5.9,66497,0,0,0,1,0,0,2
2014,5200,101,1,1,4.8,199000,0,0,0,1,0,0,1
2014,9990,125,1,1,5.9,69000,0,0,0,1,0,0,2
2014,10900,120,1,0,3.8,159815,0,0,0,1,0,0,3
2014,10999,120,1,0,3.8,159951,0,0,0,1,0,0,3
2014,10340,101,1,1,4.8,81571,0,0,1,0,0,0,3
2014,7250,101,1,1,4.7,126000,0,0,1,0,0,0,3
2014,12990,182,1,1,5.9,65000,0,0,1,0,0,0,2
2014,8000,150,1,1,5.9,160000,0,0,1,0,0,0,3
2014,6400,140,1,0,4.9,183000,0,0,1,0,0,0,1
2014,7690,140,0,0,4.9,260000,0,0,1,0,0,0,1
2014,13999,101,1,1,4.8,102510,0,0,1,0,0,0,3
2014,14490,101,1,1,4.8,56600,0,0,1,0,0,0,2
2014,8785,125,1,1,5.1,88059,0,0,1,0,0,0,3
2014,9999,116,0,0,5.2,94678,0,0,1,0,0,0,3
2014,7500,116,0,0,5.2,76892,0,0,1,0,0,0,2
2014,13500,101,1,1,4.8,80000,0,0,1,0,0,0,2
2014,7500,101,1,1,4.9,52775,0,0,1,0,0,0,2
2014,5200,125,1,1,5,112000,0,0,1,0,0,0,3
2014,11490,163,1,0,4.9,121426,0,0,0,0,1,0,3
2014,8750,101,1,1,4.8,79000,0,0,0,0,1,0,2
2014,14999,250,1,1,7.2,114700,0,0,0,0,1,0,3
2014,9750,125,1,1,5.1,103150,0,0,0,0,1,0,3
2014,12950,125,1,1,5.1,58500,0,0,0,0,1,0,2
2014,7450,140,0,0,4.9,160000,0,0,0,0,1,0,3
2014,6999,125,1,1,5.1,124200,0,0,0,0,1,0,3
2014,10990,125,1,1,5.1,44999,0,0,0,0,1,0,2
2014,7490,125,1,1,5.1,113375,0,0,0,0,1,0,3
2014,7980,125,1,1,5.1,141000,0,0,0,0,1,0,3
2014,5850,125,1,1,4.9,153274,0,0,0,0,1,0,3
2014,8200,125,1,1,5.9,87376,0,0,0,0,1,0,3
2014,14500,250,1,1,7.2,120050,0,0,0,0,1,0,3
2014,7390,125,1,1,5.1,114000,0,0,0,0,1,0,3
2014,7900,125,1,1,5.1,79000,0,0,0,0,1,0,2
2014,3290,116,1,0,4.2,237000,0,0,0,0,1,0,1
2014,12990,150,1,1,5.5,94700,0,0,0,0,1,0,3
2014,10500,182,1,1,6,98131,0,0,0,0,1,0,3
2014,7950,116,1,0,4.2,134200,0,0,0,0,1,0,3
2014,11500,250,1,1,7.2,63060,0,0,0,0,1,0,2
2014,11499,250,1,1,7.2,150000,0,0,0,0,1,0,3
2014,11000,150,1,1,5.9,99935,0,0,0,0,1,0,3
2014,8600,125,1,1,6.3,117000,0,0,0,0,1,0,3
2014,13800,125,1,1,5.1,100105,0,0,0,0,1,0,3
2014,12979,150,1,1,5.9,109000,0,0,0,0,1,0,3
2014,7800,116,1,0,4,185000,0,0,0,0,1,0,1
2014,12720,150,1,1,5.9,80289,0,0,0,0,1,0,2
2014,13990,150,1,1,5.9,47395,0,0,0,0,1,0,2
2014,7500,116,1,0,4.2,174211,0,0,0,0,1,0,3
2014,10380,125,1,1,5.1,97200,0,0,0,0,1,0,3
2014,7150,116,1,0,4.2,139900,0,0,0,0,1,0,3
2014,8450,125,1,1,5.1,112379,0,0,0,0,1,0,3
2014,8999,150,1,1,5.5,84400,0,0,0,0,1,0,3
2014,38000,250,1,1,7.2,192566,0,0,0,0,1,0,1
2014,7990,250,1,1,7.2,62000,0,0,0,0,1,0,2
2014,8500,125,1,1,4.7,150000,0,0,0,0,1,0,3
2014,7700,125,1,1,5.1,74000,0,0,0,0,1,0,2
2014,10499,116,1,0,4.5,127800,0,0,0,0,1,0,3
2014,12100,150,1,1,5.9,63700,0,0,0,0,1,0,2
2014,7500,140,0,0,5.2,190000,0,0,0,0,1,0,1
2014,9400,250,1,1,7.2,148000,0,0,0,0,1,0,3
2014,7499,125,1,1,5.1,108000,0,0,0,0,1,0,3
2014,6891,125,1,1,5.1,167000,0,0,0,0,1,0,3
2014,11300,125,1,1,5,74201,0,0,0,0,1,0,2
2014,7490,101,1,1,4.6,80000,0,0,0,0,1,0,2
2014,7500,125,1,1,6.3,119000,0,0,0,0,1,0,3
2014,6980,150,1,1,5.9,187000,0,0,0,0,1,0,1
2014,9300,125,1,1,5.1,139149,0,0,0,0,1,0,3
2014,10210,125,1,1,5.1,110343,0,0,0,0,1,0,3
2014,6500,105,1,0,3.4,266000,0,0,0,0,1,0,1
2014,8450,116,1,0,4.2,168500,0,0,0,0,1,0,3
2014,8000,120,1,0,3.8,169000,0,0,0,0,1,0,3
2014,8200,95,1,0,4.2,110500,0,0,0,0,1,0,3
2014,9990,101,1,1,4.8,75000,0,0,0,0,1,0,2
2014,12490,101,1,1,4.8,74100,0,0,0,0,1,0,2
2014,15695,250,1,1,7.2,149970,0,0,0,0,1,0,3
2014,8600,116,0,0,5.2,166000,0,0,0,0,1,0,3
2014,8950,101,1,1,4.8,125049,0,0,0,0,1,0,3
2014,11450,101,1,1,4.8,68980,0,0,0,0,1,0,2
2014,9999,125,1,1,5,77807,0,1,0,0,0,0,2
2014,14900,101,1,1,4.8,158100,0,1,0,0,0,0,3
2014,8590,116,1,0,4.5,108709,0,1,0,0,0,0,3
2014,11795,150,1,1,5.9,106000,0,1,0,0,0,0,3
2014,13999,101,1,1,4.7,72800,0,1,0,0,0,0,2
2014,11990,116,1,0,4.5,200000,0,1,0,0,0,0,1
2014,9999,101,1,1,4.8,48469,0,1,0,0,0,0,2
2014,4000,125,0,1,6.3,88938,0,1,0,0,0,0,3
2014,9490,140,0,0,4.9,137377,0,1,0,0,0,0,3
2014,9600,125,1,1,5.9,83300,0,1,0,0,0,0,3
2014,10910,125,1,1,4.8,89800,0,1,0,0,0,0,3
2014,8900,150,1,1,5.9,117387,0,1,0,0,0,0,3
2014,8900,125,0,1,5.9,100000,0,1,0,0,0,0,3
2014,10950,116,0,0,5.3,79000,0,1,0,0,0,0,2
2014,9990,125,1,1,5,81850,0,1,0,0,0,0,3
2014,7200,125,1,1,5.1,153000,0,1,0,0,0,0,3
2014,6900,120,1,0,3.8,187000,0,1,0,0,0,0,1
2014,7199,116,1,0,4.2,158679,0,1,0,0,0,0,3
2014,8500,125,1,1,6.3,108238,0,1,0,0,0,0,3
2014,7700,150,1,1,5.9,117200,0,1,0,0,0,0,3
2014,13990,182,1,1,6,77960,0,1,0,0,0,0,2
2014,4390,101,1,1,4.8,184000,0,1,0,0,0,0,1
2014,6750,125,1,1,5.1,112582,0,1,0,0,0,0,3
2014,6599,116,1,0,4.2,139800,0,1,0,0,0,0,3
2014,9950,125,1,1,5,93000,0,1,0,0,0,0,3
2014,6950,101,1,1,4.8,109918,0,1,0,0,0,0,3
2014,13850,125,0,1,6.3,85820,0,1,0,0,0,0,3
2014,9980,163,0,0,4.9,143000,0,1,0,0,0,0,3
2014,8900,182,1,1,5.9,159000,0,1,0,0,0,0,3
2014,10580,125,1,1,5,73000,0,1,0,0,0,0,2
2014,8990,125,1,1,4.8,123100,0,1,0,0,0,0,3
2014,10900,140,0,0,5.2,51500,0,1,0,0,0,0,2
2014,12980,250,1,1,7.2,109600,0,0,0,0,0,1,3
2014,12000,250,1,1,7.2,136000,0,0,0,0,0,1,3
2014,9200,125,1,1,6.3,67000,0,0,0,0,0,1,2
2014,9499,125,1,1,5,91111,0,0,0,0,0,1,3
2014,13570,86,1,1,6,65204,0,0,0,0,0,1,2
2014,14550,250,1,1,7.2,106000,0,0,0,0,0,1,3
2014,10500,125,0,1,6.3,107000,0,0,0,0,0,1,3
2014,12490,150,1,1,5.9,58300,0,0,0,0,0,1,2
2014,6200,125,1,1,5,184855,0,0,0,0,0,1,1
2014,16980,182,1,1,5.6,63001,0,0,0,0,0,1,2
2014,6000,101,1,1,4.8,141000,0,0,0,0,0,1,3
2014,6490,116,0,0,5.2,199500,0,0,0,0,0,1,1
2014,10970,86,1,1,6,65204,0,0,0,0,0,1,2
2014,8550,125,1,1,5,95000,0,0,0,0,0,1,3
2014,10400,125,1,1,5.1,77000,0,0,0,0,0,1,2
2014,6400,95,1,0,4.2,185000,0,0,0,0,0,1,1
2014,11960,182,1,1,5.9,100100,0,0,0,0,0,1,3
2014,6600,101,1,1,4.3,107500,0,0,0,0,0,1,3
2014,7900,101,1,1,4.8,191666,0,0,0,0,0,1,1
2014,5899,101,1,1,4.3,135000,0,0,0,0,0,1,3
2014,9990,101,1,1,4.8,106000,0,0,0,0,0,1,3
2014,4200,116,1,0,4.5,250000,0,0,0,0,0,1,1
2014,3990,101,1,1,4.8,94900,0,0,0,0,0,1,3
2015,10980,125,1,1,4.8,112000,1,0,0,0,0,0,3
2015,10950,120,1,0,3.8,164500,1,0,0,0,0,0,3
2015,12900,185,1,0,4.2,137789,1,0,0,0,0,0,3
2015,12950,120,0,0,4.2,49000,1,0,0,0,0,0,2
2015,9950,120,0,0,3.8,130000,1,0,0,0,0,0,3
2015,10390,120,0,0,3.8,119960,1,0,0,0,0,0,3
2015,15990,250,1,1,6.9,113000,1,0,0,0,0,0,3
2015,11900,120,1,0,3.8,104000,1,0,0,0,0,0,3
2015,10800,125,1,1,4.7,63105,1,0,0,0,0,0,2
2015,16990,105,1,0,3.4,117000,1,0,0,0,0,0,3
2015,10900,150,1,1,5.5,104405,1,0,0,0,0,0,3
2015,11490,125,1,1,4.8,49000,1,0,0,0,0,0,2
2015,10800,101,1,1,4.8,21000,1,0,0,0,0,0,2
2015,10990,101,1,1,4.6,69989,1,0,0,0,0,0,2
2015,7988,117,1,1,6,122421,1,0,0,0,0,0,3
2015,11900,150,1,1,5.6,104500,1,0,0,0,0,0,3
2015,14980,150,0,1,6.1,55500,1,0,0,0,0,0,2
2015,20999,271,1,1,6.8,58300,1,0,0,0,0,0,2
2015,9980,120,1,0,3.8,158000,1,0,0,0,0,0,3
2015,25999,95,1,0,3.8,126667,1,0,0,0,0,0,3
2015,11880,125,1,1,4.7,137000,1,0,0,0,0,0,3
2015,7250,150,1,0,4.1,97425,1,0,0,0,0,0,3
2015,11990,150,0,1,6.1,43000,1,0,0,0,0,0,2
2015,11285,120,0,0,4.2,70000,0,0,0,1,0,0,2
2015,12785,120,0,0,4.2,53000,0,0,0,1,0,0,2
2015,11730,150,1,1,5.6,112060,0,0,0,1,0,0,3
2015,11880,120,1,0,3.8,118718,0,0,0,1,0,0,3
2015,9500,150,1,1,5.6,143900,0,0,0,1,0,0,3
2015,11485,120,0,0,4.2,56000,0,0,0,1,0,0,2
2015,6900,101,1,1,4.6,125000,0,0,0,1,0,0,3
2015,11990,150,1,1,6.1,82000,0,0,0,1,0,0,3
2015,22930,250,1,1,6.9,79735,0,0,0,1,0,0,2
2015,14630,120,0,0,3.8,74688,0,0,0,1,0,0,2
2015,9990,125,1,1,4.7,74044,0,0,0,1,0,0,2
2015,11580,120,0,0,3.8,64970,0,0,0,1,0,0,2
2015,10980,120,0,0,3.8,90816,0,0,0,1,0,0,3
2015,12300,182,1,1,5.5,135250,0,0,0,1,0,0,3
2015,33880,349,1,1,7.7,39246,0,0,0,1,0,0,2
2015,15555,150,0,1,6.1,39798,0,0,0,1,0,0,2
2015,14950,125,0,1,5.5,22850,0,0,0,1,0,0,2
2015,6950,125,1,1,4.8,197000,0,0,0,1,0,0,1
2015,16950,150,0,1,6.1,65702,0,0,0,1,0,0,2
2015,10200,125,1,1,4.8,98000,0,0,0,1,0,0,3
2015,15990,150,0,1,6.1,35920,0,0,0,1,0,0,2
2015,19290,250,1,1,6.8,75750,0,0,0,1,0,0,2
2015,13330,150,1,1,5.6,87608,0,0,0,1,0,0,3
2015,19290,250,1,1,6.8,75750,0,0,0,1,0,0,2
2015,19290,250,1,1,6.8,75750,0,0,0,1,0,0,2
2015,8490,120,0,0,3.8,179980,0,0,0,1,0,0,1
2015,19290,250,1,1,6.8,75750,0,0,0,1,0,0,2
2015,6700,120,1,0,3.8,226800,0,0,0,1,0,0,1
2015,11850,120,0,0,3.8,89000,0,0,0,1,0,0,3
2015,8990,101,1,1,4.8,69500,0,0,0,1,0,0,2
2015,8600,101,1,1,4.6,115000,0,0,0,1,0,0,3
2015,14700,150,1,1,5.6,59830,0,0,0,1,0,0,2
2015,14950,150,1,0,4,65073,0,0,0,1,0,0,2
2015,11990,125,1,1,5,62150,0,0,0,1,0,0,2
2015,12990,150,1,1,5.6,78350,0,0,0,1,0,0,2
2015,11690,125,1,1,4.8,110000,0,0,0,1,0,0,3
2015,13330,150,1,1,5.6,87608,0,0,0,1,0,0,3
2015,6275,125,1,1,4.7,155862,0,0,0,1,0,0,3
2015,17990,185,1,0,4.2,104500,0,0,0,1,0,0,3
2015,11970,125,1,1,4.8,84750,0,0,0,1,0,0,3
2015,8800,120,1,0,3.8,175000,0,0,0,1,0,0,3
2015,8300,120,1,0,3.8,160000,0,0,0,1,0,0,3
2015,12600,150,1,1,5.6,100002,0,0,0,1,0,0,3
2015,10897,101,1,1,4.8,45600,0,0,0,1,0,0,2
2015,12250,125,1,1,4.8,48350,0,0,0,1,0,0,2
2015,16480,182,1,1,5.5,49500,0,0,0,1,0,0,2
2015,12999,125,1,1,4.8,79646,0,0,0,1,0,0,2
2015,11886,125,0,1,5.5,115595,0,0,0,1,0,0,3
2015,8990,120,0,0,3.8,150000,0,0,0,1,0,0,3
2015,13650,125,1,1,4.8,99980,0,0,0,1,0,0,3
2015,9650,125,1,1,4.8,125970,0,0,0,1,0,0,3
2015,5900,150,0,0,4.4,268620,0,0,0,1,0,0,1
2015,6490,125,1,1,4.8,167000,0,0,0,1,0,0,3
2015,12890,150,1,1,5.5,90000,0,0,1,0,0,0,3
2015,14500,182,0,1,6.1,87630,0,0,1,0,0,0,3
2015,6350,86,1,1,6,20000,0,0,1,0,0,0,2
2015,4500,101,1,1,4.8,225037,0,0,1,0,0,0,1
2015,15990,150,1,1,5.5,91987,0,0,1,0,0,0,3
2015,18900,182,0,1,6.1,57368,0,0,1,0,0,0,2
2015,9990,150,0,0,4.4,79500,0,0,1,0,0,0,2
2015,11950,125,1,1,4.8,135428,0,0,1,0,0,0,3
2015,6900,120,1,0,3.8,176700,0,0,0,0,1,0,1
2015,16800,120,0,0,4.2,117300,0,0,0,0,1,0,3
2015,37200,120,0,0,4.2,164000,0,0,0,0,1,0,3
2015,8888,150,1,0,4.1,165304,0,0,0,0,1,0,3
2015,11899,150,1,1,5.5,89247,0,0,0,0,1,0,3
2015,13900,150,0,1,5.5,48500,0,0,0,0,1,0,2
2015,8500,125,1,1,4.8,213000,0,0,0,0,1,0,1
2015,17990,250,1,1,6.8,73500,0,0,0,0,1,0,2
2015,3200,125,1,1,4.7,89500,0,0,0,0,1,0,3
2015,12700,150,1,1,5.5,85900,0,0,0,0,1,0,3
2015,8499,125,1,1,4.8,108036,0,0,0,0,1,0,3
2015,11900,185,1,0,4.2,200000,0,0,0,0,1,0,1
2015,6500,120,1,0,3.8,210000,0,0,0,0,1,0,1
2015,14490,185,1,0,4.2,130000,0,0,0,0,1,0,3
2015,10990,101,1,1,4.6,80409,0,0,0,0,1,0,2
2015,9500,125,1,1,4.7,145000,0,0,0,0,1,0,3
2015,7990,120,1,0,3.8,188151,0,0,0,0,1,0,1
2015,22990,150,1,1,5.6,175000,0,0,0,0,1,0,3
2015,15490,250,1,1,6.9,122250,0,0,0,0,1,0,3
2015,15990,150,1,1,5.6,93070,0,0,0,0,1,0,3
2015,17979,250,1,1,6.9,103500,0,0,0,0,1,0,3
2015,7900,125,1,1,4.8,138200,0,0,0,0,1,0,3
2015,13750,150,1,1,5.5,101000,0,0,0,0,1,0,3
2015,13460,125,1,1,4.8,81918,0,0,0,0,1,0,3
2015,17990,182,1,1,5.6,78707,0,0,0,0,1,0,2
2015,14790,125,1,1,4.8,60000,0,0,0,0,1,0,2
2015,12890,125,1,1,4.8,98225,0,0,0,0,1,0,3
2015,8900,101,1,1,4.8,106000,0,0,0,0,1,0,3
2015,9900,101,1,1,4.8,78000,0,0,0,0,1,0,2
2015,11450,101,1,1,4.6,81573,0,0,0,0,1,0,3
2015,16490,182,0,1,6.1,85000,0,0,0,0,1,0,3
2015,10000,120,1,0,3.8,155000,0,0,0,0,1,0,3
2015,7600,95,1,0,3.8,172000,0,0,0,0,1,0,3
2015,14999,150,0,1,6.1,81116,0,0,0,0,1,0,2
2015,11500,125,1,1,4.8,78446,0,0,0,0,1,0,2
2015,12990,125,1,1,4.8,75000,0,0,0,0,1,0,2
2015,14490,125,1,1,4.8,95450,0,0,0,0,1,0,3
2015,9000,150,0,0,4.4,245999,0,0,0,0,1,0,1
2015,10999,125,1,1,4.8,95357,0,0,0,0,1,0,3
2015,11250,125,1,1,4.7,75000,0,0,0,0,1,0,2
2015,12990,125,0,1,5.5,126750,0,0,0,0,1,0,3
2015,10900,101,1,1,4.8,33600,0,0,0,0,0,1,2
2015,13299,182,1,1,5.5,108000,0,0,0,0,0,1,3
2015,10989,150,1,1,5.6,138327,0,0,0,0,0,1,3
2015,10800,150,1,0,4,139008,0,0,0,0,0,1,3
2015,18000,250,1,1,6.8,87000,0,0,0,0,0,1,3
2015,8995,125,1,1,4.7,115000,0,0,0,0,0,1,3
2015,9790,125,1,1,4.8,109627,0,0,0,0,0,1,3
2015,17990,125,1,1,4.8,58883,0,0,0,0,0,1,2
2015,8399,86,1,1,6,110979,0,0,0,0,0,1,3
2015,9750,101,1,1,4.6,78000,0,0,0,0,0,1,2
2015,12300,150,1,1,5.6,86000,0,0,0,0,0,1,3
2015,15290,250,1,1,6.8,74658,0,0,0,0,0,1,2
2015,13500,250,1,1,6.8,128000,0,0,0,0,0,1,3
2015,15890,250,1,1,6.8,95000,0,0,0,0,0,1,3
2015,12500,125,1,1,4.8,47950,0,0,0,0,0,1,2
2015,10500,101,1,1,4.8,52500,0,0,0,0,0,1,2
2015,5400,95,1,0,3.8,190000,0,0,0,0,0,1,1
2015,10798,150,1,0,4.1,166000,0,0,0,0,0,1,3
2015,17400,250,1,1,6.8,86700,0,0,0,0,0,1,3
2015,12740,125,1,1,4.7,84579,0,0,0,0,0,1,3
2015,6900,101,1,1,4.6,106000,0,0,0,0,0,1,3
2015,18000,250,1,1,6.8,83000,0,0,0,0,0,1,3
2015,9500,105,1,0,3.4,112000,0,0,0,0,0,1,3
2015,11740,125,1,1,4.8,101131,0,0,0,0,0,1,3
2015,15780,182,0,1,6.1,122000,0,0,0,0,0,1,3
2015,9500,120,1,0,3.8,140000,0,0,0,0,0,1,3
2015,11000,150,0,0,4.4,159000,0,0,0,0,0,1,3
2015,7700,101,1,1,4.8,148500,0,0,0,0,0,1,3
2015,7990,116,1,0,4.2,176986,0,0,0,0,0,1,1
2015,13990,125,1,1,4.8,78003,0,0,0,0,0,1,2
2015,14900,150,0,0,4.4,134800,0,0,0,0,0,1,3
2015,9950,86,1,1,6,79000,0,0,0,0,0,1,2
2015,8200,120,1,0,3.8,202000,0,0,0,0,0,1,1
2015,10990,125,1,1,4.8,98652,0,0,0,0,0,1,3
2016,36999,349,1,1,7.7,14100,1,0,0,0,0,0,2
2016,35700,349,1,1,7.7,17700,1,0,0,0,0,0,2
2016,18990,250,1,1,6.8,71000,1,0,0,0,0,0,2
2016,17499,150,0,1,6.1,66401,1,0,0,0,0,0,2
2016,14790,150,1,1,5.6,57360,1,0,0,0,0,0,2
2016,11699,120,1,0,3.8,99500,1,0,0,0,0,0,3
2016,31999,349,1,1,7.7,36141,1,0,0,0,0,0,2
2016,11490,101,1,1,4.8,62181,1,0,0,0,0,0,2
2016,13900,125,0,1,5.5,19000,1,0,0,0,0,0,2
2016,15900,250,1,1,6.8,145085,1,0,0,0,0,0,3
2016,6900,125,1,1,4.8,105051,1,0,0,0,0,0,3
2016,31999,349,1,1,7.7,61540,1,0,0,0,0,0,2
2016,15730,250,1,1,6.8,116656,1,0,0,0,0,0,3
2016,13800,125,1,1,4.8,47320,1,0,0,0,0,0,2
2016,32900,349,1,1,7.7,41000,1,0,0,0,0,0,2
2016,8950,120,1,0,3.8,143000,1,0,0,0,0,0,3
2016,10990,125,1,1,4.8,95000,1,0,0,0,0,0,3
2016,17000,150,0,1,6.1,20800,1,0,0,0,0,0,2
2016,8595,105,1,0,3.4,132081,1,0,0,0,0,0,3
2016,7999,120,1,0,3.8,204000,1,0,0,0,0,0,1
2016,10490,101,1,1,4.8,80245,1,0,0,0,0,0,2
2016,12990,105,1,0,3.4,60000,1,0,0,0,0,0,2
2016,15390,150,1,1,5.6,79642,1,0,0,0,0,0,2
2016,8500,120,0,0,3.8,169000,1,0,0,0,0,0,3
2016,11400,105,1,0,3.4,72590,1,0,0,0,0,0,2
2016,14990,101,1,1,4.8,101665,1,0,0,0,0,0,3
2016,7999,101,1,1,4.8,63851,1,0,0,0,0,0,2
2016,12950,125,0,1,5.5,98000,1,0,0,0,0,0,3
2016,10500,101,1,1,4.8,72000,1,0,0,0,0,0,2
2016,17890,182,0,1,6.1,69600,1,0,0,0,0,0,2
2016,12890,125,1,1,4.8,82309,1,0,0,0,0,0,3
2016,13900,150,1,1,5.5,80811,1,0,0,0,0,0,2
2016,14500,125,1,1,4.7,28100,1,0,0,0,0,0,2
2016,9580,120,0,0,3.8,161860,1,0,0,0,0,0,3
2016,13890,125,1,1,4.8,56609,0,0,0,1,0,0,2
2016,28490,400,1,1,7.7,83000,0,0,0,1,0,0,2
2016,14790,150,0,1,6.1,92500,0,0,0,1,0,0,3
2016,17500,250,1,1,6.8,82700,0,0,0,1,0,0,3
2016,16990,125,0,1,5.5,9599,0,0,0,1,0,0,2
2016,13000,125,1,1,4.8,92139,0,0,0,1,0,0,3
2016,10950,125,1,1,4.8,94600,0,0,0,1,0,0,3
2016,19930,250,1,1,6.8,80020,0,0,0,1,0,0,2
2016,12895,150,1,1,5.5,96588,0,0,0,1,0,0,3
2016,17900,125,1,1,4.7,41953,0,0,0,1,0,0,2
2016,12650,349,1,1,7.7,97300,0,0,0,1,0,0,3
2016,14960,105,1,0,4.5,123000,0,0,0,1,0,0,3
2016,10990,105,1,0,3.4,114149,0,0,0,1,0,0,3
2016,14900,150,0,1,6.1,59577,0,0,0,1,0,0,2
2016,16490,150,1,1,5.6,172000,0,0,0,1,0,0,3
2016,17999,150,1,1,5.5,41200,0,0,0,1,0,0,2
2016,11890,120,1,0,3.8,115950,0,0,0,1,0,0,3
2016,30980,349,1,1,7.7,65810,0,0,0,1,0,0,2
2016,13790,150,1,1,5.6,79532,0,0,0,1,0,0,2
2016,12500,120,1,0,3.8,144820,0,0,0,1,0,0,3
2016,14490,125,1,1,4.8,50331,0,0,0,1,0,0,2
2016,8990,120,1,0,3.8,173124,0,0,0,1,0,0,3
2016,8990,125,1,1,4.8,99000,0,0,0,1,0,0,3
2016,14999,150,1,1,5.5,43900,0,0,0,1,0,0,2
2016,14000,150,0,0,4,128000,0,0,0,1,0,0,3
2016,13990,125,1,1,4.8,61395,0,0,0,1,0,0,2
2016,13110,150,1,1,5.6,96316,0,0,0,1,0,0,3
2016,9999,120,1,0,3.8,143000,0,0,0,1,0,0,3
2016,13500,125,0,1,5.5,69000,0,0,0,1,0,0,2
2016,9800,120,1,0,3.8,142565,0,0,0,1,0,0,3
2016,9000,125,1,1,4.8,127000,0,0,0,1,0,0,3
2016,13890,120,0,0,3.8,101000,0,0,0,1,0,0,3
2016,17980,250,1,1,6.8,98794,0,0,0,1,0,0,3
2016,13990,125,1,1,4.8,55633,0,0,0,1,0,0,2
2016,11499,125,1,1,4.8,111693,0,0,0,1,0,0,3
2016,11999,125,1,1,4.8,118000,0,0,0,1,0,0,3
2016,17900,120,1,0,3.8,10000,0,0,0,1,0,0,2
2016,13490,101,1,1,4.6,22350,0,0,0,1,0,0,2
2016,12750,125,1,1,4.8,61500,0,0,0,1,0,0,2
