"brand","model","year","price_in_euro","transmission_type","fuel_type","mileage_in_km"
"toyota","Toyota Yaris","2010","7490","Manual","Petrol",200356
"toyota","Toyota Yaris","2010","7890","Manual","Petrol",140000
"toyota","Toyota Yaris","2010","5700","Manual","Petrol",120000
"toyota","Toyota Yaris","2010","5150","Manual","Petrol",114300
"toyota","Toyota Yaris","2010","5499","Manual","Petrol",88000
"toyota","Toyota Yaris","2010","5350","Manual","Petrol",129614
"toyota","Toyota Yaris","2010","5100","Manual","Petrol",130000
"toyota","Toyota Yaris","2010","8990","Manual","Petrol",1e+05
"toyota","Toyota Yaris","2010","5600","Manual","Petrol",89999
"toyota","Toyota Yaris","2010","4990","Manual","Petrol",87900
"toyota","Toyota Yaris","2011","4900","Manual","Petrol",111000
"toyota","Toyota Yaris","2011","5990","Manual","Petrol",99000
"toyota","Toyota Yaris","2011","6490","Manual","Petrol",95000
"toyota","Toyota Yaris","2011","4104","Manual","Petrol",182000
"toyota","Toyota Yaris","2011","3990","Manual","Petrol",144000
"toyota","Toyota Yaris","2011","5799","Manual","Petrol",98800
"toyota","Toyota Yaris","2011","5500","Manual","Petrol",79800
"toyota","Toyota Yaris","2011","5600","Manual","Petrol",89000
"toyota","Toyota Yaris","2011","5650","Manual","Petrol",72000
"toyota","Toyota Yaris","2011","4450","Manual","Petrol",104600
"toyota","Toyota Yaris","2011","5999","Manual","Petrol",134000
"toyota","Toyota Yaris","2011","7890","Manual","Petrol",65368
"toyota","Toyota Yaris","2012","7500","Manual","Petrol",110000
"toyota","Toyota Yaris","2012","6450","Manual","Petrol",107097
"toyota","Toyota Yaris","2012","7303","Manual","Petrol",65000
"toyota","Toyota Yaris","2012","8250","Manual","Petrol",145300
"toyota","Toyota Yaris","2012","7990","Manual","Petrol",50000
"toyota","Toyota Yaris","2012","6990","Manual","Petrol",96200
"toyota","Toyota Yaris","2012","11950","Manual","Petrol",72300
"toyota","Toyota Yaris","2012","9490","Manual","Petrol",126704
"toyota","Toyota Yaris","2012","9990","Manual","Petrol",77750
"toyota","Toyota Yaris","2012","7500","Manual","Petrol",82800
