"brand","model","year","price_in_euro","transmission_type","fuel_type","mileage_in_km"
"toyota","Toyota Proace",3,"28490","Automatic","Petrol",34300
"toyota","Toyota Proace",3,"52950","Automatic","Diesel",26911
"toyota","Toyota Proace",3,"49999","Automatic","Diesel",26800
"toyota","Toyota Proace",3,"21280","Manual","Petrol",21103
"toyota","Toyota Proace",3,"32990","Automatic","Petrol",16500
"toyota","Toyota Proace",3,"45990","Automatic","Diesel",26000
"toyota","Toyota Proace",3,"21280","Manual","Petrol",21103
"toyota","Toyota Proace",3,"41650","Manual","Diesel",22500
"toyota","Toyota Proace",3,"50940","Automatic","Diesel",18000
"toyota","Toyota Proace",3,"50940","Automatic","Diesel",18000
"toyota","Toyota Proace",3,"31900","Manual","Diesel",27500
"toyota","Toyota Proace",3,"49950","Automatic","Diesel",38400
"toyota","Toyota Proace",3,"27690","Manual","Petrol",15100
"toyota","Toyota Proace",3,"41840","Automatic","Diesel",20121
"toyota","Toyota Proace",3,"23000","Manual","Diesel",34000
"toyota","Toyota Proace",3,"24900","Manual","Diesel",81900
"toyota","Toyota Proace",3,"30990","Manual","Diesel",3764
"toyota","Toyota Proace",3,"45990","Automatic","Diesel",28000
"toyota","Toyota Proace",3,"26990","Manual","Diesel",51500
"toyota","Toyota Proace",3,"26890","Manual","Diesel",53200
"toyota","Toyota Proace",3,"33500","Manual","Diesel",9214
"toyota","Toyota Proace",3,"26890","Manual","Diesel",51500
"toyota","Toyota Proace",3,"16490","Manual","Diesel",33000
"toyota","Toyota Proace",3,"18940","Manual","Diesel",6000
"toyota","Toyota Proace",3,"20840","Manual","Diesel",45630
"toyota","Toyota Proace",3,"39900","Manual","Diesel",40500
"toyota","Toyota Proace",3,"39990","Automatic","Diesel",48900
"toyota","Toyota Proace",3,"45860","Automatic","Diesel",23100
"toyota","Toyota Proace",2,"32990","Automatic","Petrol",10499
"toyota","Toyota Proace",2,"69588","Automatic","Diesel",499
"toyota","Toyota Proace",2,"27990","Manual","Petrol",385
"toyota","Toyota Proace",2,"40990","Automatic","Diesel",34100
"toyota","Toyota Proace",2,"41650","Automatic","Diesel",30322
"toyota","Toyota Proace",2,"52880","Automatic","Diesel",4900
"toyota","Toyota Proace",2,"42990","Automatic","Diesel",18487
"toyota","Toyota Proace",2,"43990","Automatic","Diesel",17790
"toyota","Toyota Proace",2,"40490","Automatic","Diesel",36450
"toyota","Toyota Proace",2,"48590","Automatic","Diesel",15
"toyota","Toyota Proace",2,"41650","Automatic","Diesel",33475
"toyota","Toyota Proace",2,"37980","Automatic","Diesel",23119
"toyota","Toyota Proace",2,"42960","Automatic","Diesel",38940
"toyota","Toyota Proace",2,"48880","Manual","Diesel",25
"toyota","Toyota Proace",2,"50695","Automatic","Diesel",6500
"toyota","Toyota Proace",2,"37950","Automatic","Diesel",19680
"toyota","Toyota Proace",2,"37880","Automatic","Diesel",28000
"toyota","Toyota Proace",2,"38850","Automatic","Diesel",20613
"toyota","Toyota Proace",2,"39500","Automatic","Diesel",20590
"toyota","Toyota Proace",2,"46450","Automatic","Diesel",8040
"toyota","Toyota Proace",2,"29900","Manual","Petrol",4
"toyota","Toyota Proace",2,"37390","Manual","Diesel",4792
"toyota","Toyota Proace",2,"36990","Automatic","Diesel",30100
"toyota","Toyota Proace",2,"53990","Automatic","Diesel",7193
"toyota","Toyota Proace",2,"45990","Manual","Diesel",9900
"toyota","Toyota Proace",2,"27990","Manual","Petrol",8
"toyota","Toyota Proace",2,"36990","Automatic","Diesel",18790
"toyota","Toyota Proace",2,"36990","Automatic","Diesel",18220
"toyota","Toyota Proace",2,"30870","Manual","Petrol",150
"toyota","Toyota Proace",2,"38690","Automatic","Diesel",24199
"toyota","Toyota Proace",2,"29800","Automatic","Petrol",3900
"toyota","Toyota Proace",2,"40490","Automatic","Diesel",18066
"toyota","Toyota Proace",2,"44630","Manual","Diesel",2000
"toyota","Toyota Proace",2,"42990","Automatic","Diesel",12400
"toyota","Toyota Proace",2,"39985","Manual","Diesel",10
"toyota","Toyota Proace",2,"63500","Automatic","Diesel",9000
"toyota","Toyota Proace",2,"44550","Manual","Diesel",160
"toyota","Toyota Proace",2,"39990","Manual","Diesel",99
"toyota","Toyota Proace",2,"49990","Automatic","Diesel",11640
"toyota","Toyota Proace",2,"39480","Automatic","Diesel",29950
"toyota","Toyota Proace",2,"40890","Manual","Diesel",291
"toyota","Toyota Proace",2,"42890","Manual","Diesel",9201
"toyota","Toyota Proace",2,"42990","Manual","Diesel",150
"toyota","Toyota Proace",2,"42990","Manual","Diesel",150
"toyota","Toyota Proace",2,"41960","Automatic","Diesel",5000
"toyota","Toyota Proace",2,"45080","Automatic","Diesel",8696
"toyota","Toyota Proace",2,"44299","Automatic","Diesel",31950
"toyota","Toyota Proace",2,"42990","Automatic","Diesel",5
"toyota","Toyota Proace",2,"32990","Automatic","Petrol",3500
"toyota","Toyota Proace",2,"32289","Automatic","Petrol",8
"toyota","Toyota Proace",2,"44880","Automatic","Diesel",8696
"toyota","Toyota Proace",2,"48890","Automatic","Diesel",5
"toyota","Toyota Proace",2,"53990","Automatic","Diesel",6890
"toyota","Toyota Proace",2,"31799","Manual","Petrol",9990
"toyota","Toyota Proace",2,"28500","Manual","Diesel",8960
"toyota","Toyota Proace",2,"55790","Automatic","Diesel",8
"toyota","Toyota Proace",2,"43460","Manual","Diesel",60
"toyota","Toyota Proace",2,"19500","Manual","Petrol",6219
"toyota","Toyota Proace",2,"43990","Manual","Diesel",500
"toyota","Toyota Proace",2,"44299","Automatic","Diesel",31950
"toyota","Toyota Proace",2,"30900","Manual","Diesel",9000
"toyota","Toyota Proace",2,"44299","Automatic","Diesel",33300
"toyota","Toyota Proace",2,"45400","Automatic","Diesel",2500
"toyota","Toyota Proace",2,"44299","Automatic","Diesel",33300
"toyota","Toyota Proace",2,"30900","Manual","Diesel",19070
"toyota","Toyota Proace",2,"30900","Manual","Diesel",17485
"toyota","Toyota Proace",2,"44299","Automatic","Diesel",31950
"toyota","Toyota Proace",2,"42990","Manual","Diesel",150
"toyota","Toyota Proace",2,"44299","Automatic","Diesel",33300
"toyota","Toyota Proace",2,"56490","Automatic","Diesel",4730
"toyota","Toyota Proace",2,"47855","Automatic","Diesel",10968
"toyota","Toyota Proace",2,"45990","Manual","Diesel",50
"toyota","Toyota Proace",1,"30490","Automatic","Petrol",50
"toyota","Toyota Proace",1,"48236","Automatic","Diesel",10
"toyota","Toyota Proace",1,"54900","Automatic","Diesel",2
"toyota","Toyota Proace",1,"48590","Automatic","Diesel",5
"toyota","Toyota Proace",1,"48800","Manual","Diesel",1100
"toyota","Toyota Proace",1,"46960","Automatic","Diesel",10
"toyota","Toyota Proace",1,"53770","Automatic","Diesel",4250
"toyota","Toyota Proace",1,"47970","Automatic","Diesel",4500
"toyota","Toyota Proace",1,"54880","Automatic","Diesel",10
"toyota","Toyota Proace",1,"54880","Automatic","Diesel",10
"toyota","Toyota Proace",1,"47688","Automatic","Diesel",10
"toyota","Toyota Proace",1,"47488","Automatic","Diesel",10
"toyota","Toyota Proace",1,"54860","Automatic","Diesel",10
"toyota","Toyota Proace",1,"47488","Automatic","Diesel",10
"toyota","Toyota Proace",1,"55350","Automatic","Diesel",150
"toyota","Toyota Proace",1,"47688","Automatic","Diesel",10
"toyota","Toyota Proace",1,"46980","Manual","Diesel",1480
"toyota","Toyota Proace",1,"46980","Manual","Diesel",1480
"toyota","Toyota Proace",1,"47888","Automatic","Diesel",10
"toyota","Toyota Proace",1,"64490","Automatic","Diesel",50
"toyota","Toyota Proace",1,"48650","Automatic","Diesel",10
"toyota","Toyota Proace",1,"56490","Automatic","Diesel",10
"toyota","Toyota Proace",1,"43290","Manual","Diesel",10
"toyota","Toyota Proace",1,"61455","Automatic","Diesel",5000
"toyota","Toyota Proace",1,"45790","Automatic","Diesel",10
"toyota","Toyota Proace",1,"49450","Manual","Diesel",300
"toyota","Toyota Proace",1,"47888","Automatic","Diesel",10
"toyota","Toyota Proace",1,"47688","Automatic","Diesel",10
"toyota","Toyota Proace",1,"46460","Automatic","Diesel",5500
"toyota","Toyota Proace",1,"55504","Automatic","Diesel",221
"toyota","Toyota Proace",1,"46960","Automatic","Diesel",10
"toyota","Toyota Proace",1,"46960","Automatic","Diesel",10
"toyota","Toyota Proace",1,"43160","Manual","Diesel",3200
"toyota","Toyota Proace",1,"45790","Automatic","Diesel",10
"toyota","Toyota Proace",1,"45790","Automatic","Diesel",10
"toyota","Toyota Proace",1,"48835","Automatic","Diesel",100
"toyota","Toyota Proace",1,"42960","Manual","Diesel",3200
"toyota","Toyota Proace",1,"50950","Automatic","Diesel",10
"toyota","Toyota Proace",1,"54990","Automatic","Diesel",20
"toyota","Toyota Proace",1,"52460","Automatic","Diesel",10
"toyota","Toyota Proace",1,"47980","Automatic","Diesel",180
"toyota","Toyota Proace",1,"46960","Automatic","Diesel",10
"toyota","Toyota Proace",1,"49930","Automatic","Diesel",60
"toyota","Toyota Proace",1,"67490","Automatic","Diesel",100
"toyota","Toyota Proace",1,"63000","Automatic","Diesel",1
"toyota","Toyota Proace",1,"67490","Automatic","Diesel",50
"toyota","Toyota Proace",1,"55900","Automatic","Diesel",5000
"toyota","Toyota Proace",1,"49790","Automatic","Diesel",4300
"toyota","Toyota Proace",1,"59990","Automatic","Diesel",10
"toyota","Toyota Proace",1,"59990","Automatic","Diesel",10
"toyota","Toyota Proace",1,"54880","Automatic","Diesel",10
"toyota","Toyota Proace",1,"55590","Automatic","Diesel",3500
"toyota","Toyota Proace",1,"45460","Manual","Diesel",10
"toyota","Toyota Proace",1,"30890","Manual","Petrol",5
"toyota","Toyota Proace",1,"42220","Manual","Diesel",10
"toyota","Toyota Proace",1,"44890","Manual","Diesel",10
"toyota","Toyota Proace",1,"47488","Automatic","Diesel",10
"toyota","Toyota Proace",1,"47488","Automatic","Diesel",10
"toyota","Toyota Proace",1,"28990","Manual","Petrol",15
"toyota","Toyota Proace",1,"47488","Automatic","Diesel",10
"toyota","Toyota Proace",1,"54990","Automatic","Diesel",10
"toyota","Toyota Proace",1,"45990","Manual","Diesel",150
"toyota","Toyota Proace",1,"54990","Automatic","Diesel",10
"toyota","Toyota Proace",1,"54990","Automatic","Diesel",10
"toyota","Toyota Proace",1,"47688","Automatic","Diesel",10
"toyota","Toyota Proace",1,"38780","Automatic","Petrol",10
"toyota","Toyota Proace",1,"30890","Manual","Petrol",15
"toyota","Toyota Proace",1,"30890","Manual","Petrol",15
"toyota","Toyota Proace",1,"46960","Manual","Diesel",10
"toyota","Toyota Proace",1,"47488","Automatic","Diesel",10
"toyota","Toyota Proace",1,"52990","Automatic","Diesel",350
"toyota","Toyota Proace",1,"57560","Manual","Diesel",10
"toyota","Toyota Proace",1,"52980","Manual","Diesel",5
"toyota","Toyota Proace",1,"55880","Automatic","Diesel",2500
"toyota","Toyota Proace",1,"49990","Manual","Diesel",50
"toyota","Toyota Proace",1,"56450","Automatic","Diesel",750
"toyota","Toyota Proace",1,"46960","Automatic","Diesel",10
"toyota","Toyota Proace",1,"47970","Automatic","Diesel",4600
"toyota","Toyota Proace",1,"54880","Automatic","Diesel",10
"toyota","Toyota Proace",1,"54880","Automatic","Diesel",10
"toyota","Toyota Proace",1,"27690","Manual","Diesel",10
"toyota","Toyota Proace",1,"30890","Manual","Petrol",15
"toyota","Toyota Proace",1,"29880","Manual","Petrol",10
"toyota","Toyota Proace",1,"37088","Manual","Diesel",10
"toyota","Toyota Proace",1,"31488","Manual","Diesel",10
"toyota","Toyota Proace",1,"31488","Manual","Diesel",10
"toyota","Toyota Proace",1,"31488","Manual","Diesel",10
"toyota","Toyota Proace",1,"31488","Manual","Diesel",10
"toyota","Toyota Proace",1,"28290","Manual","Diesel",10
"toyota","Toyota Proace",1,"63990","Automatic","Diesel",1500
